UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5969,H01192,H,301.3,310.4,1205,35.9,137,0,0,0,0,0,0
5970,H01193,H,301.3,311.3,1332,38.8,75,0,0,0,0,0,0
5971,M01785,M,298.1,308.8,1633,44.6,23,0,0,0,0,0,0
5972,L02994,L,300.4,312.2,1204,51.1,200,1,1,0,0,0,0
5973,H01194,H,302.9,313.2,1474,49.5,68,0,0,0,0,0,0
5974,H01195,H,299.6,310.6,1545,34.1,158,0,0,0,0,0,0
5975,L02995,L,300.3,308.6,1767,34.4,181,0,0,0,0,0,0
5976,H01196,H,299.5,311.5,1660,54.1,57,1,0,0,1,0,0
5977,L02996,L,295.4,306.0,1730,36.4,97,0,0,0,0,0,0
5978,L02997,L,300.0,310.0,1598,29.2,59,0,0,0,0,0,0
5979,M01786,M,300.6,310.4,1368,37.9,108,0,0,0,0,0,0
5980,M01787,M,299.0,307.9,1415,53.5,10,0,0,0,0,0,0
5981,M01788,M,297.7,306.9,1351,31.0,72,0,0,0,0,0,0
5982,L02998,L,298.2,310.1,1656,35.7,213,1,1,0,0,0,0
5983,H01197,H,301.5,310.5,1399,31.4,39,0,0,0,0,0,0
5984,L02999,L,303.9,312.9,1459,49.6,182,0,0,0,0,0,0
5985,L03000,L,302.8,312.1,1542,42.9,174,0,0,0,0,0,0
5986,L03001,L,297.3,306.1,1866,49.3,219,1,1,0,1,0,0
5987,M01789,M,301.7,311.7,1669,55.7,188,1,0,0,1,0,0
5988,H01198,H,298.7,309.8,1383,24.9,207,1,1,0,0,0,0
5989,M01790,M,298.8,308.2,1568,32.4,73,0,0,0,0,0,0
5990,H01199,H,299.1,307.7,1868,35.7,33,0,0,0,0,0,0
5991,L03002,L,301.4,311.7,1661,40.7,61,0,0,0,0,0,0
5992,M01791,M,301.9,311.9,1218,45.1,78,0,0,0,0,0,0
5993,L03003,L,299.8,310.8,1354,35.1,209,1,1,0,0,0,0
5994,L03004,L,299.8,309.4,1339,33.1,172,0,0,0,0,0,0
5995,L03005,L,300.9,310.7,1826,49.6,94,1,0,0,1,0,0
5996,M01792,M,301.1,311.0,1789,45.5,4,0,0,0,0,0,0
5997,M01793,M,302.4,312.4,1412,43.2,50,0,0,0,0,0,0
5998,M01794,M,297.4,307.0,1408,18.5,96,1,0,0,1,0,0
5999,L03006,L,300.0,309.5,1546,52.1,57,0,0,0,0,0,0
6000,L03007,L,297.9,306.0,1552,41.8,122,0,0,0,0,0,0
6001,M01795,M,299.9,309.3,1345,38.4,92,0,0,0,0,0,0
6002,L03008,L,299.5,310.3,1488,31.8,2,0,0,0,0,0,0
6003,H01200,H,299.9,310.8,1247,33.7,22,0,0,0,0,0,0
6004,M01796,M,298.4,307.9,1792,31.1,9,0,0,0,0,0,0
6005,L03009,L,297.0,308.3,1185,20.0,46,1,0,0,1,0,0
6006,H01201,H,295.8,305.8,1183,31.8,31,0,0,0,0,0,0
6007,M01797,M,299.7,308.4,1625,24.0,120,0,0,0,0,0,0
6008,L03010,L,299.1,307.5,1290,39.4,47,1,0,1,0,0,0
6009,M01798,M,298.6,309.9,1437,28.5,154,0,0,0,0,0,0
6010,L03011,L,302.6,312.3,1550,47.3,35,0,0,0,0,0,0
6011,H01202,H,298.3,307.1,1673,23.4,87,0,0,0,0,0,0
6012,H01203,H,302.8,310.6,1493,51.9,53,0,0,0,0,0,0
6013,H01204,H,303.2,312.9,1893,48.4,19,1,0,0,1,0,0
6014,M01799,M,296.1,306.5,1537,29.3,130,0,0,0,0,0,0
6015,L03012,L,300.2,309.5,1776,39.1,196,0,0,0,0,0,0
6016,M01800,M,299.2,308.1,1593,31.5,130,0,0,0,0,0,0
6017,L03013,L,294.2,303.6,1964,45.8,167,1,0,0,1,0,0
6018,M01801,M,297.1,308.4,1749,58.0,59,1,0,0,1,0,0
6019,M01802,M,301.5,310.2,1546,51.8,197,0,0,0,0,0,0
6020,L03014,L,304.0,313.4,1663,33.1,206,1,1,0,0,0,0
6021,L03015,L,301.8,313.0,1485,41.1,122,0,0,0,0,0,0
6022,H01205,H,300.6,311.1,1483,55.2,197,0,0,0,0,0,0
6023,H01206,H,300.0,310.1,1277,45.2,22,0,0,0,0,0,0
6024,L03016,L,303.4,312.7,1376,50.1,187,0,0,0,0,0,0
6025,L03017,L,304.3,314.3,1950,46.5,29,1,0,0,1,0,0
6026,L03018,L,298.8,308.3,1297,40.8,166,0,0,0,0,0,0
6027,H01207,H,296.0,305.1,1406,39.3,167,0,0,0,0,0,0
6028,L03019,L,295.8,304.7,1519,27.9,47,0,0,0,0,0,0
6029,M01803,M,302.6,313.4,1525,32.3,212,0,0,0,0,0,0
6030,L03020,L,299.9,309.8,1614,31.0,44,0,0,0,0,0,0
6031,M01804,M,300.4,310.7,1444,36.5,36,0,0,0,0,0,0
6032,L03021,L,296.4,306.6,1627,41.0,149,0,0,0,0,0,0
6033,M01805,M,298.5,308.9,1766,38.9,51,0,0,0,0,0,0
6034,L03022,L,299.4,309.2,1791,42.2,1,0,0,0,0,0,0
6035,M01806,M,300.4,309.9,1484,46.6,13,0,0,0,0,0,0
6036,L03023,L,299.2,308.4,1660,35.8,17,0,0,0,0,0,0
6037,M01807,M,297.9,306.5,1308,47.4,113,1,0,1,0,0,0
6038,H01208,H,298.4,307.3,1393,51.4,177,0,0,0,0,0,0
6039,L03024,L,302.4,312.1,1303,44.2,14,0,0,0,0,0,0
6040,H01209,H,300.5,308.9,1528,34.6,36,0,0,0,0,0,0
6041,M01808,M,301.2,309.8,1366,49.5,129,0,0,0,0,0,0
6042,L03025,L,298.2,309.2,1233,44.8,118,0,0,0,0,0,0
6043,L03026,L,294.1,304.3,1460,46.2,106,0,0,0,0,0,0
6044,L03027,L,299.0,308.5,1192,55.4,83,0,0,0,0,0,0
6045,M01809,M,298.3,310.5,1803,47.1,73,0,0,0,0,0,0
6046,M01810,M,300.7,309.0,1426,55.7,68,0,0,0,0,0,0
6047,L03028,L,306.6,317.5,1735,38.5,31,0,0,0,0,0,0
6048,M01811,M,301.4,311.3,1439,35.7,193,0,0,0,0,0,0
6049,H01210,H,305.5,316.3,1299,51.5,235,0,0,0,0,0,0
6050,H01211,H,301.1,311.2,1773,30.1,56,0,0,0,0,0,0
6051,M01812,M,298.7,306.9,1555,58.9,60,1,0,0,1,0,0
6052,H01212,H,300.7,310.8,1915,53.0,4,1,0,0,1,0,0
6053,M01813,M,303.6,313.9,1444,40.9,84,0,0,0,0,0,0
6054,L03029,L,303.7,311.5,1449,52.0,145,0,0,0,0,0,0
6055,H01213,H,298.8,310.8,1738,46.6,47,0,0,0,0,0,0
6056,L03030,L,300.5,310.8,1740,27.1,39,0,0,0,0,0,0
6057,L03031,L,297.1,307.8,1568,31.8,67,0,0,0,0,0,0
6058,L03032,L,301.6,310.5,2205,42.9,95,1,0,0,1,0,0
6059,H01214,H,303.1,313.8,1481,41.6,227,1,1,0,0,0,0
6060,H01215,H,300.1,311.2,1284,53.1,55,0,0,0,0,0,0
6061,L03033,L,298.7,308.9,1337,43.0,131,0,0,0,0,0,0
6062,L03034,L,300.7,310.7,1483,27.3,144,0,0,0,0,0,0
6063,L03035,L,300.8,309.9,1841,34.5,51,0,0,0,0,0,0
6064,M01814,M,300.2,309.9,1500,47.4,124,0,0,0,0,0,0
6065,L03036,L,300.4,309.8,1851,21.8,190,0,0,0,0,0,0
6066,M01815,M,299.7,310.2,1624,25.9,169,0,0,0,0,0,0
6067,L03037,L,302.0,311.1,1754,36.3,160,0,0,0,0,0,0
6068,L03038,L,301.5,312.0,1615,49.3,213,0,0,0,0,0,0
6069,L03039,L,298.0,307.2,1613,37.8,17,0,0,0,0,0,0
6070,L03040,L,298.0,307.7,1688,44.6,154,0,0,0,0,0,0
6071,H01216,H,299.5,310.1,1424,40.0,127,0,0,0,0,0,0
6072,L03041,L,301.5,310.8,1426,38.6,206,0,0,0,0,0,0
6073,L03042,L,300.3,310.9,1607,33.5,188,0,0,0,0,0,0
6074,L03043,L,298.7,309.3,1926,48.4,24,1,0,0,1,0,0
6075,L03044,L,300.5,310.3,1229,27.5,60,0,0,0,0,0,0
6076,L03045,L,299.3,310.5,1168,37.7,137,0,0,0,0,0,0
6077,L03046,L,301.8,311.8,1485,51.5,79,0,0,0,0,0,0
6078,M01816,M,300.7,311.8,1744,32.4,131,0,0,0,0,0,0
6079,M01817,M,299.4,311.2,1548,24.4,127,0,0,0,0,0,0
6080,L03047,L,300.5,310.2,1304,18.8,158,1,0,0,1,0,0
6081,L03048,L,302.6,313.3,1553,46.7,31,0,0,0,0,0,0
6082,H01217,H,298.9,308.2,1191,47.3,151,0,0,0,0,0,0
6083,L03049,L,300.8,309.8,1663,36.6,58,0,0,0,0,0,0
6084,L03050,L,299.9,309.7,1476,27.3,145,0,0,0,0,0,0
6085,L03051,L,300.9,309.5,1521,38.5,223,1,1,0,0,0,0
6086,L03052,L,298.7,307.8,1623,51.8,116,0,0,0,0,0,0
6087,M01818,M,300.2,310.8,1579,27.3,91,0,0,0,0,0,0
6088,L03053,L,302.2,311.7,1429,50.6,202,0,0,0,0,0,0
6089,M01819,M,298.1,308.8,1744,23.0,199,0,0,0,0,0,0
6090,L03054,L,297.3,307.6,1697,28.6,192,0,0,0,0,0,0
6091,L03055,L,297.4,309.3,1183,41.1,117,0,0,0,0,0,0
6092,M01820,M,297.7,308.2,1491,49.5,129,0,0,0,0,0,0
6093,L03056,L,301.2,312.3,1321,54.7,148,0,0,0,0,0,0
6094,M01821,M,297.2,307.6,1284,49.9,123,0,0,0,0,0,0
6095,L03057,L,299.4,309.7,1645,55.5,115,1,0,0,1,0,0
6096,M01822,M,301.2,312.4,1454,41.8,210,0,0,0,0,0,0
6097,L03058,L,300.8,311.5,1509,33.8,169,0,0,0,0,0,0
6098,H01218,H,299.2,309.4,1404,51.8,221,0,0,0,0,0,0
6099,L03059,L,300.4,310.6,1612,53.6,126,1,0,0,1,0,0
6100,H01219,H,300.2,310.8,1673,49.3,103,0,0,0,0,0,0
6101,L03060,L,299.6,308.9,1972,46.1,152,1,0,0,1,0,0
6102,M01823,M,299.6,308.9,1501,53.9,52,0,0,0,0,0,0
6103,L03061,L,304.5,315.9,1248,43.4,136,0,0,0,0,0,0
6104,H01220,H,301.6,313.5,1437,39.8,169,0,0,0,0,0,0
6105,L03062,L,305.0,314.0,1707,47.3,27,0,0,0,0,0,0
6106,L03063,L,299.0,308.3,1383,44.8,164,0,0,0,0,0,0
6107,L03064,L,299.8,311.0,1241,48.9,60,0,0,0,0,0,0
6108,L03065,L,297.3,307.9,1387,38.7,58,0,0,0,0,0,0
6109,L03066,L,298.4,309.1,1431,49.1,159,0,0,0,0,0,0
6110,H01221,H,303.8,314.7,1321,48.6,168,0,0,0,0,0,0
6111,H01222,H,299.0,308.7,1581,42.1,74,0,0,0,0,0,0
6112,L03067,L,303.8,314.2,1522,32.5,113,0,0,0,0,0,0
6113,H01223,H,297.5,307.8,1695,52.4,212,1,0,0,1,0,0
6114,M01824,M,297.9,307.0,1448,27.9,125,0,0,0,0,0,0
6115,L03068,L,299.3,309.6,1649,30.4,151,0,0,0,0,0,0
6116,M01825,M,299.9,311.1,1439,41.7,64,0,0,0,0,0,0
6117,M01826,M,301.8,311.5,1312,14.9,207,1,0,0,1,0,0
6118,H01224,H,300.9,311.1,1429,55.4,115,0,0,0,0,0,0
6119,L03069,L,299.2,309.4,1214,40.1,87,0,0,0,0,0,0
6120,M01827,M,299.7,309.4,1895,55.4,9,1,0,0,1,0,0
6121,L03070,L,299.4,310.0,1566,58.0,223,1,0,0,1,1,0
6122,L03071,L,298.2,307.5,1378,38.5,91,0,0,0,0,0,0
6123,L03072,L,298.2,309.6,1462,53.5,49,0,0,0,0,0,0
6124,H01225,H,302.1,312.7,1168,29.4,96,0,0,0,0,0,0
6125,H01226,H,296.3,305.4,1824,44.3,62,0,0,0,0,0,0
6126,M01828,M,303.2,314.9,1805,35.3,229,1,1,0,0,0,0
6127,M01829,M,299.3,309.5,1559,47.0,85,0,0,0,0,0,0
6128,L03073,L,298.5,307.7,1601,48.8,192,0,0,0,0,0,0
6129,L03074,L,301.5,312.6,1284,38.4,98,0,0,0,0,0,0
6130,L03075,L,303.0,313.5,1299,45.4,57,0,0,0,0,0,0
6131,L03076,L,302.2,310.5,1198,49.4,236,1,0,1,0,1,0
6132,M01830,M,301.0,310.5,1505,41.9,203,1,1,0,0,0,0
6133,M01831,M,302.2,312.5,1750,65.4,45,1,0,0,1,0,0
6134,L03077,L,296.6,304.4,1461,38.6,88,0,0,0,0,0,0
6135,L03078,L,299.0,309.0,1607,56.6,27,1,0,0,1,0,0
6136,L03079,L,298.2,308.3,1733,51.5,119,1,0,0,1,0,0
6137,L03080,L,302.4,311.3,1213,21.4,208,1,0,0,1,0,0
6138,H01227,H,299.2,309.5,1907,54.9,207,1,0,0,1,0,0
6139,M01832,M,301.7,311.7,1769,50.7,223,1,0,0,1,0,0
6140,H01228,H,301.1,309.9,1640,41.1,58,0,0,0,0,0,0
6141,L03081,L,298.3,309.2,1722,43.7,236,1,1,0,0,0,0
6142,L03082,L,298.8,309.7,1732,44.9,3,0,0,0,0,0,0
6143,L03083,L,302.6,312.3,1596,53.8,110,0,0,0,0,0,0
6144,H01229,H,298.4,308.3,1823,35.9,123,0,0,0,0,0,0
6145,M01833,M,300.2,311.0,1447,55.9,168,0,0,0,0,0,0
6146,L03084,L,298.4,308.2,1630,29.2,112,0,0,0,0,0,0
6147,M01834,M,299.4,307.4,1802,22.4,59,0,0,0,0,0,0
6148,L03085,L,299.9,310.4,1168,45.9,61,0,0,0,0,0,0
6149,M01835,M,298.4,307.6,1625,52.6,10,0,0,0,0,0,0
6150,H01230,H,298.1,307.7,1682,38.2,19,0,0,0,0,0,0
6151,M01836,M,300.6,312.0,1196,17.4,217,1,1,0,1,0,0
6152,M01837,M,298.3,308.2,1594,25.1,134,0,0,0,0,0,0
6153,L03086,L,298.4,308.4,1379,44.4,94,0,0,0,0,0,0
6154,L03087,L,298.1,308.6,1617,39.9,61,0,0,0,0,0,0
6155,L03088,L,299.8,310.3,1519,52.8,134,0,0,0,0,0,0
6156,L03089,L,301.9,311.0,1348,40.7,118,0,0,0,0,0,0
6157,M01838,M,303.0,313.0,1759,32.6,63,0,0,0,0,0,0
6158,M01839,M,298.5,308.6,1454,43.1,185,0,0,0,0,0,0
6159,L03090,L,304.3,314.6,1591,50.2,131,0,0,0,0,0,0
6160,H01231,H,298.0,308.3,1800,53.5,199,1,0,0,1,0,0
6161,L03091,L,302.2,314.8,1354,38.9,141,0,0,0,0,0,0
6162,L03092,L,298.6,307.4,1539,40.7,85,0,0,0,0,0,0
6163,L03093,L,298.3,309.2,1438,47.8,150,0,0,0,0,0,0
6164,L03094,L,298.5,309.7,1483,32.5,88,0,0,0,0,0,0
6165,L03095,L,299.9,310.4,1969,47.4,35,1,0,0,1,0,0
6166,L03096,L,301.2,310.5,1629,37.7,89,0,0,0,0,0,0
6167,L03097,L,301.3,313.0,1600,39.2,23,0,0,0,0,0,0
6168,H01232,H,298.1,305.9,1642,40.0,81,0,0,0,0,0,0
6169,L03098,L,298.0,307.3,1624,41.3,20,0,0,0,0,0,0
6170,L03099,L,298.2,309.3,1172,59.1,62,0,0,0,0,0,0
6171,L03100,L,299.8,309.4,1997,35.3,46,0,0,0,0,0,0
6172,M01840,M,299.6,311.2,1245,35.8,68,0,0,0,0,0,0
6173,L03101,L,298.1,306.6,1884,54.5,14,1,0,0,1,0,0
6174,H01233,H,300.5,309.4,1661,44.4,158,0,0,0,0,0,0
6175,M01841,M,304.5,314.0,1574,47.7,217,0,0,0,0,0,0
6176,M01842,M,299.0,309.4,1476,29.7,3,0,0,0,0,0,0
6177,M01843,M,299.1,308.9,2059,42.5,126,1,0,0,1,0,0
6178,L03102,L,301.1,310.6,1658,48.1,131,0,0,0,0,0,0
6179,L03103,L,298.9,310.3,1541,33.3,171,0,0,0,0,0,0
6180,L03104,L,301.3,312.9,1430,46.3,113,0,0,0,0,0,0
6181,M01844,M,298.6,308.1,1406,38.0,188,0,0,0,0,0,0
6182,L03105,L,303.7,312.0,1548,33.5,190,0,0,0,0,0,0
6183,L03106,L,300.7,308.5,1351,50.1,82,1,0,1,0,0,0
6184,H01234,H,298.8,309.0,1673,51.4,153,1,0,0,1,0,0
6185,L03107,L,298.8,309.5,1408,41.3,177,0,0,0,0,0,0
6186,H01235,H,299.0,309.0,1738,44.5,160,0,0,0,0,0,0
6187,M01845,M,302.7,312.7,1734,53.2,131,1,0,0,1,0,0
6188,L03108,L,297.5,306.7,1526,36.0,184,0,0,0,0,0,0
6189,L03109,L,298.7,309.3,1654,43.5,238,0,0,0,0,0,0
6190,L03110,L,298.9,310.6,1664,36.1,61,0,0,0,0,0,0
6191,M01846,M,300.0,307.8,1245,29.8,101,1,0,1,0,0,0
6192,M01847,M,299.5,309.4,1884,36.1,87,0,0,0,0,0,0
6193,M01848,M,297.0,306.0,1486,28.8,222,0,0,0,0,0,0
6194,H01236,H,299.2,307.7,1677,44.3,161,0,0,0,0,0,0
6195,M01849,M,299.8,308.7,1682,32.3,125,0,0,0,0,0,0
6196,L03111,L,298.7,309.1,1168,26.0,33,1,0,0,1,0,0
6197,L03112,L,301.4,311.8,1406,47.4,129,0,0,0,0,0,0
6198,H01237,H,301.8,313.3,1706,46.8,42,0,0,0,0,0,0
6199,L03113,L,299.8,309.9,1550,36.7,71,0,0,0,0,0,0
6200,L03114,L,300.5,308.7,1675,47.0,176,0,0,0,0,0,0
6201,M01850,M,295.7,305.4,1556,31.9,20,0,0,0,0,0,0
6202,L03115,L,299.2,307.8,1783,36.3,139,0,0,0,0,0,0
6203,H01238,H,302.0,310.8,1560,44.1,35,0,0,0,0,0,0
6204,M01851,M,299.2,309.7,1822,50.3,122,1,0,0,1,0,0
6205,L03116,L,298.5,308.7,1341,36.2,0,0,0,0,0,0,0
6206,H01239,H,304.6,315.1,1512,34.0,169,0,0,0,0,0,0
6207,L03117,L,303.6,313.3,1419,49.8,102,0,0,0,0,0,0
6208,L03118,L,300.9,311.7,1615,46.1,143,0,0,0,0,0,0
6209,L03119,L,302.3,311.9,1482,41.5,48,0,0,0,0,0,0
6210,L03120,L,295.5,306.7,1492,51.8,5,0,0,0,0,0,0
6211,L03121,L,298.4,308.8,1397,59.5,123,0,0,0,0,0,0
6212,L03122,L,299.1,308.9,1445,43.7,224,0,0,0,0,0,0
6213,L03123,L,299.5,309.7,1535,34.1,234,0,0,0,0,0,0
6214,L03124,L,299.0,309.0,1168,45.0,12,0,0,0,0,0,0
6215,M01852,M,294.9,306.5,1168,31.8,172,0,0,0,0,0,0
6216,H01240,H,300.8,311.0,1549,52.4,8,0,0,0,0,0,0
6217,L03125,L,301.1,311.1,1168,33.0,226,0,0,0,0,0,0
6218,L03126,L,303.2,313.0,1499,38.1,155,0,0,0,0,0,0
6219,L03127,L,298.4,309.3,1462,31.6,191,0,0,0,0,0,0
6220,L03128,L,298.3,309.0,1646,41.8,161,0,0,0,0,0,0
6221,M01853,M,294.6,304.4,1403,42.2,159,0,0,0,0,0,0
6222,M01854,M,299.4,308.3,1851,47.4,118,1,0,0,1,0,0
6223,L03129,L,301.8,310.9,1707,41.2,192,0,0,0,0,0,0
6224,L03130,L,298.8,308.6,1235,40.5,102,0,0,0,0,0,0
6225,L03131,L,304.3,315.6,1481,34.3,88,0,0,0,0,0,0
6226,M01855,M,299.5,309.2,1843,37.1,179,0,0,0,0,0,0
6227,L03132,L,300.3,309.7,1398,26.1,73,0,0,0,0,0,0
6228,H01241,H,297.3,305.5,1527,53.9,193,0,0,0,0,0,0
6229,M01856,M,300.6,312.1,1818,39.1,131,0,0,0,0,0,0
6230,L03133,L,296.0,306.6,1429,56.4,24,0,0,0,0,0,0
6231,M01857,M,301.4,312.2,1762,38.8,79,0,0,0,0,0,0
6232,H01242,H,301.4,312.4,1356,21.0,62,1,0,0,1,0,0
6233,M01858,M,302.7,312.6,1168,35.5,39,0,0,0,0,0,0
6234,L03134,L,298.0,308.0,1783,40.0,107,0,0,0,0,0,0
6235,L03135,L,300.3,311.8,1625,40.7,68,0,0,0,0,0,0
6236,H01243,H,301.1,311.3,1638,46.8,183,0,0,0,0,0,0
6237,M01859,M,300.9,311.5,1319,41.7,150,0,0,0,0,0,0
6238,M01860,M,298.3,309.1,1335,36.6,83,0,0,0,0,0,0
6239,H01244,H,295.2,305.9,1768,30.9,130,0,0,0,0,0,0
6240,H01245,H,300.7,310.6,1586,35.9,127,0,0,0,0,0,0
6241,H01246,H,299.7,309.7,1514,46.0,64,0,0,0,0,0,0
6242,L03136,L,298.9,309.6,1582,48.6,237,1,0,0,0,1,0
6243,M01861,M,301.5,312.3,1839,33.3,125,0,0,0,0,0,0
6244,M01862,M,299.9,311.1,1682,50.1,50,0,0,0,0,0,0
6245,M01863,M,297.4,307.9,1443,45.7,24,0,0,0,0,0,0
6246,M01864,M,296.1,306.7,1257,31.1,207,1,1,0,0,0,0
6247,L03137,L,297.7,307.3,1655,42.5,40,0,0,0,0,0,0
6248,M01865,M,304.8,314.2,1353,43.7,4,0,0,0,0,0,0
6249,M01866,M,301.4,312.2,1301,29.4,227,1,1,0,0,0,0
6250,L03138,L,300.4,309.8,1801,26.4,191,0,0,0,0,0,0
6251,L03139,L,299.6,309.6,1712,44.7,133,0,0,0,0,0,0
6252,L03140,L,299.5,310.9,1615,35.5,75,0,0,0,0,0,0
6253,L03141,L,302.3,313.6,1290,55.1,45,0,0,0,0,0,0
6254,L03142,L,299.0,309.3,1895,57.2,150,1,0,0,1,0,0
6255,L03143,L,301.2,310.9,1743,44.7,109,0,0,0,0,0,0
6256,M01867,M,299.3,309.2,1477,49.5,165,0,0,0,0,0,0
6257,M01868,M,303.9,314.7,1434,29.8,132,0,0,0,0,0,0
6258,M01869,M,301.5,311.4,1553,26.7,60,0,0,0,0,0,0
6259,H01247,H,302.5,311.9,1442,38.6,129,0,0,0,0,0,0
6260,L03144,L,298.8,310.0,1980,27.1,2,0,0,0,0,0,0
6261,L03145,L,302.1,312.3,1460,43.1,232,1,1,0,0,0,0
6262,H01248,H,299.4,308.8,1324,32.2,134,0,0,0,0,0,0
6263,L03146,L,300.2,310.7,1855,41.9,89,0,0,0,0,0,0
6264,H01249,H,303.3,314.2,1424,38.3,203,1,1,0,0,0,0
6265,H01250,H,297.9,306.9,1695,46.4,177,0,0,0,0,0,0
6266,M01870,M,300.4,310.2,1673,43.3,187,0,0,0,0,0,0
6267,H01251,H,300.9,310.6,1526,36.0,236,0,0,0,0,0,0
6268,L03147,L,301.0,311.5,1343,26.3,192,0,0,0,0,0,0
6269,L03148,L,299.1,309.7,1528,41.6,192,0,0,0,0,0,0
6270,M01871,M,304.2,313.6,1304,22.6,96,1,0,0,1,0,0
6271,L03149,L,297.4,305.9,1533,52.5,61,0,0,0,0,0,0
6272,H01252,H,302.9,313.9,1692,45.3,53,0,0,0,0,0,0
6273,L03150,L,302.4,311.3,1881,48.4,230,1,1,0,1,1,0
6274,M01872,M,303.8,314.1,1320,30.3,52,0,0,0,0,0,0
6275,M01873,M,296.8,306.7,1487,43.6,8,0,0,0,0,0,0
6276,M01874,M,298.3,308.4,1433,33.3,128,0,0,0,0,0,0
6277,L03151,L,303.0,314.6,1592,41.5,142,0,0,0,0,0,0
6278,L03152,L,296.2,309.3,1233,30.0,88,0,0,0,0,0,0
6279,H01253,H,296.8,305.2,1352,39.2,107,1,0,1,0,0,0
6280,L03153,L,299.0,310.0,1199,26.2,35,1,0,0,1,0,0
6281,H01254,H,300.4,310.2,1250,38.4,137,0,0,0,0,0,0
6282,M01875,M,303.2,314.2,1405,23.6,118,1,0,0,1,0,0
6283,M01876,M,299.6,310.6,1872,57.5,49,1,0,0,1,0,0
6284,M01877,M,298.8,310.2,1607,41.6,158,0,0,0,0,0,0
6285,L03154,L,300.6,310.9,1550,40.1,211,0,0,0,0,0,0
6286,M01878,M,300.9,310.0,1807,46.8,68,0,0,0,0,0,0
6287,H01255,H,300.9,311.8,1614,27.0,219,1,1,0,0,0,0
6288,L03155,L,299.6,309.8,1633,32.2,97,0,0,0,0,0,0
6289,H01256,H,296.1,305.9,1443,45.3,102,0,0,0,0,0,0
6290,L03156,L,298.2,307.7,1410,41.6,101,0,0,0,0,0,0
6291,L03157,L,302.8,313.8,1275,32.8,15,0,0,0,0,0,0
6292,L03158,L,300.4,312.0,1417,46.5,78,0,0,0,0,0,0
6293,H01257,H,299.4,308.2,1481,43.0,232,1,1,0,0,0,0
6294,L03159,L,302.2,312.9,1606,45.1,230,0,0,0,0,0,0
6295,H01258,H,297.7,307.4,1530,43.9,41,0,0,0,0,0,0
6296,H01259,H,299.5,308.1,1464,33.2,153,0,0,0,0,0,0
6297,L03160,L,300.3,310.4,1355,39.2,157,0,0,0,0,0,0
6298,L03161,L,299.1,308.3,1617,21.4,1,0,0,0,0,0,0
6299,M01879,M,300.2,308.6,1438,34.9,194,0,0,0,0,0,0
6300,L03162,L,299.6,308.8,1608,37.5,210,1,1,0,0,0,0
6301,M01880,M,297.2,306.2,1168,46.3,183,0,0,0,0,0,0
6302,L03163,L,300.4,309.7,1605,45.1,151,0,0,0,0,0,0
6303,L03164,L,297.3,306.0,1687,32.5,194,0,0,0,0,0,0
6304,M01881,M,300.3,309.9,1661,32.3,39,0,0,0,0,0,0
6305,L03165,L,302.7,312.0,1498,53.1,190,0,0,0,0,0,0
6306,L03166,L,299.4,309.8,1721,37.1,196,0,0,0,0,0,0
6307,L03167,L,297.7,308.3,1283,41.1,58,0,0,0,0,0,0
6308,L03168,L,299.7,310.0,1520,47.9,223,1,1,0,0,0,0
6309,M01882,M,298.3,308.1,1499,39.2,60,0,0,0,0,0,0
6310,H01260,H,301.2,310.9,1745,38.5,179,0,0,0,0,0,0
6311,L03169,L,299.7,308.9,1168,36.8,222,1,1,0,0,0,0
6312,M01883,M,303.4,312.6,1326,34.9,75,0,0,0,0,0,0
6313,M01884,M,302.3,313.0,1887,41.4,234,1,1,0,0,0,0
6314,L03170,L,299.7,307.9,1168,21.8,35,1,0,1,1,0,0
6315,L03171,L,301.4,311.4,1700,36.4,227,1,1,0,0,0,0
6316,H01261,H,299.2,308.9,1397,45.4,30,0,0,0,0,0,0
6317,M01885,M,300.1,310.7,1588,44.2,224,0,0,0,0,0,0
6318,M01886,M,299.3,307.9,1820,54.1,122,1,0,0,1,0,0
6319,M01887,M,301.5,311.5,1596,48.4,6,0,0,0,0,0,0
6320,L03172,L,302.9,313.2,1824,44.1,122,0,0,0,0,0,0
6321,M01888,M,301.6,309.7,1439,40.3,217,1,1,0,0,0,0
6322,M01889,M,301.8,310.8,1465,35.4,89,0,0,0,0,0,0
6323,M01890,M,301.8,311.8,1695,45.0,19,0,0,0,0,0,0
6324,L03173,L,301.1,311.6,1450,43.2,97,0,0,0,0,0,0
6325,L03174,L,297.7,307.9,1657,36.3,160,0,0,0,0,0,0
6326,L03175,L,303.4,314.0,1774,31.3,210,0,0,0,0,0,0
6327,H01262,H,303.6,312.5,1711,39.5,144,0,0,0,0,0,0
6328,L03176,L,299.5,307.9,1222,51.6,234,1,1,1,0,1,0
6329,L03177,L,299.3,309.3,1469,41.1,228,1,1,0,0,0,0
6330,L03178,L,301.2,310.0,1594,40.3,5,0,0,0,0,0,0
6331,L03179,L,301.1,310.2,1489,44.2,122,0,0,0,0,0,0
6332,M01891,M,299.6,310.5,1553,44.8,85,0,0,0,0,0,0
6333,M01892,M,297.5,307.7,1597,42.5,229,0,0,0,0,0,0
6334,M01893,M,300.6,310.0,1432,39.6,80,0,0,0,0,0,0
